Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Paced walking duration (ms)
4/8/2022,43,1657.787309,2250.925483,13,13,15.53582859,76.88111877,15.53595066,76.88130188,0.476368155,1.569396496,0.251177877,3881,,,,,,1708428,,
4/7/2022,3,1580.106669,166.3802395,,,,,,,0.408203322,0.74488765,0.281319231,440,,,,,,438912,,
4/6/2022,13,1558.096019,465.1191831,,,,,,,0.496967763,1.148021698,0.261225015,1043,,,,,,79197,,
4/5/2022,5,1573.541578,282.1230145,,,,,,,0.351621508,0.619873464,0.260681927,621,,,,,,331622,,
4/4/2022,18,1587.256388,945.6766376,6,6,,,,,0.472605894,1.178361535,0.251177877,1746,,,,,,555759,,
4/3/2022,54,1752.004728,2482.022918,22,22,15.53418636,76.87639618,15.53584385,76.88122559,0.476016641,1.217479467,0.26975742,4398,,,,498468,,2715788,,
4/2/2022,55,1710.799783,2850.809661,18,18,15.53578663,76.88135529,15.53578663,76.88135529,0.535086553,1.264050722,0.251177877,4716,,,,,,2574797,,
4/1/2022,10,1566.963648,355.6679025,,,,,,,0.298691128,0.669807792,0.265243858,764,,,,,,224119,,
3/31/2022,6,1553.249987,228.4714164,,,,,,,0.439151459,0.69633472,0.281319231,572,,,,,,,,
3/30/2022,15,1589.318685,585.7279775,,,,,,,0.423526371,1.143999934,0.268394977,1278,,,,,,589462,,
3/29/2022,14,1615.666532,562.0946805,,,,,,,0.347019458,1.222121596,0.261225015,1099,,,,,,1020058,,
3/28/2022,5,1558.468946,206.1697495,,,,,,,0.502727632,0.844847977,0.251177877,621,,,,,,85294,,
3/27/2022,35,1680.917721,1300.189603,6,6,,,,,0.623651188,8.938857079,0.251177877,2509,,,,281788,,1785468,,
3/26/2022,25,1653.900442,1650.102225,17,17,,,,,0.544259351,1.243112445,0.261225015,3118,,,,,,1644906,,
3/25/2022,12,1592.892598,476.4666049,,,,,,,0.510443969,1.107051849,0.251177877,993,,,,,,647870,,
3/24/2022,15,1613.515984,1128.835012,10,10,15.53565311,76.87729645,15.53783035,76.881073,0.545637677,2.385654449,0.261225015,1860,,,,,,984912,,
3/23/2022,12,1580.35872,451.1645365,,,,,,,0.43235815,1.125204325,0.271272093,993,,,,,,443033,,
3/22/2022,22,1621.820398,1155.755396,10,10,,,,,0.394464411,1.205682635,0.251177877,2054,,,,,,1120630,,
3/21/2022,12,1584.720525,493.6217778,,,,,,,0.432593002,0.99063015,0.251177877,1128,,,,,,514316,,
3/20/2022,38,1605.259871,1679.688364,11,11,15.53585815,76.88117981,15.53585815,76.88117981,0.512267625,1.211321354,0.251177877,3038,,,,,,849985,,
3/19/2022,52,1600.840667,2920.557105,28,28,15.53564167,76.87827301,15.53564167,76.87827301,0.504353963,1.364590406,0.251177877,4721,,,,,,777763,,
3/18/2022,25,1634.601419,1437.034001,11,11,15.53541374,76.87773895,15.53563118,76.87792969,0.561781296,1.452886701,0.259524286,2469,,,,,,1329506,,
3/17/2022,10,1580.629245,466.3751825,1,1,,,,,0.453280891,1.116996527,0.251177877,985,,,,,,447454,,
3/16/2022,8,1557.340693,303.8843522,,,,,,,0.346908826,0.716410637,0.261225015,729,,,,,,66855,,
3/15/2022,30,1650.320498,1626.886188,7,7,,,,,0.478774644,1.172026396,0.281319231,2912,,,,,,1586399,,
3/14/2022,3,1565.20088,203.1526823,,,,,,,0.331616055,0.750852048,0.251177877,485,,,,,,195312,,
3/13/2022,33,1645.283921,1672.176573,11,11,,,,,0.485181959,1.221167684,0.251177877,3085,,,,,,1504088,,
3/12/2022,21,1633.894106,683.6313511,8,8,15.53573895,76.87840271,15.53598976,76.88020325,0.398259645,1.150226235,0.251177877,1864,,,,,,1317947,,
3/11/2022,24,1650.190303,1215.617478,9,9,15.53583145,76.881073,15.53590393,76.88134766,0.595761596,1.162713289,0.261225015,2200,,,,,,1584271,,
3/10/2022,30,1681.839844,1688.34949,9,9,15.53417397,76.87804413,15.53417397,76.87804413,0.369483068,1.334719539,0.251177877,3104,,,,,,2101513,,
3/9/2022,22,1616.939342,932.3370433,1,1,,,,,0.35780757,1.304872155,0.249691635,1947,,,,,,1040860,,
3/8/2022,12,1570.878832,424.8794901,,,,,,,0.482264729,1.032190919,0.271272093,1110,,,,,,288106,,
3/7/2022,22,1638.958938,985.984553,2,2,15.53552437,76.87800598,15.53568745,76.87853241,0.438095791,1.191181421,0.251177877,1937,,,,,,1400721,,
3/6/2022,28,1646.491345,1205.182908,1,1,,,,,0.410744328,1.285629869,0.251177877,2785,,,,,,1523822,,
3/5/2022,36,1673.52695,931.7530918,19,19,15.53759098,76.88101196,15.5393858,76.8822937,0.483480653,1.199934721,0.256378144,2906,,,,553592,,1374368,,
3/4/2022,5,1571.55058,228.6133003,,,,,,,0.416068632,0.946071029,0.251177877,721,,,,,,299083,,
3/3/2022,26,1660.243893,928.1870608,13,13,15.53559399,76.87824249,15.53559399,76.87824249,0.498503438,1.230219245,0.271272093,1960,,,,558828,,1151696,,
3/2/2022,9,1570.476406,413.5392942,,,,,,,0.422546218,0.766805351,0.251177877,961,,,,,,281527,,
3/1/2022,15,1604.774832,565.7412949,,,,,,,0.425159386,0.784690499,0.251177877,1136,,,,,,842058,,
2/28/2022,4,1558.096302,186.8763552,,,,,,,0.437444771,0.641655385,0.251177877,534,,,,,,79203,,
2/27/2022,18,1620.856147,1129.771749,11,11,15.53536797,76.877388,15.53536797,76.877388,0.407314802,1.208188415,0.261225015,2019,,,,,,1104871,,
2/26/2022,47,1625.328172,1861.983953,7,7,,,,,0.514288187,1.323283911,0.301386982,3165,,,,,,1177957,,
2/25/2022,6,1573.979352,358.6820357,,,,,,,0.339439231,0.749211311,0.251177877,852,,,,,,338776,,
2/24/2022,5,1567.394174,159.1463156,,,,,,,0.51461806,0.693629324,0.271272093,551,,,,,,231156,,
2/23/2022,5,1571.918765,245.3505679,,,,,,,0.408336953,0.800718904,0.271272093,579,,,,,,305100,,
2/22/2022,14,1603.750127,462.6799293,,,,,,,0.317871742,1.186251044,0.271272093,966,,,,,,825311,,
2/21/2022,70,1688.279634,2940.682317,10,10,,,,,0.597219921,1.362718225,0.251177877,5124,,,,,,2070741,60190,
2/20/2022,97,1779.084456,3947.897305,7,7,13.62898064,79.41766357,13.63016987,79.42032623,0.612543648,1.243864894,0.156942815,6950,,,,,,3690755,,
2/19/2022,59,1647.492007,2376.292769,5,5,,,,,0.629904829,1.31129849,0.251177877,4127,,,,,,1403946,60285,
2/18/2022,3,1567.571424,136.8417177,,,,,,,0.444122254,0.535180211,0.273148537,554,,,,,,234053,,
2/17/2022,6,1558.969498,268.2579936,,,,,,,0.422961861,0.624940276,0.281319231,633,,,,,,93473,,
2/16/2022,6,1568.593104,221.2374926,,,,,,,0.446950584,0.589045525,0.281319231,498,,,,,,250749,,
2/14/2022,12,1579.683098,411.3152065,,,,,,,0.35250759,1.287423491,0.301413447,958,,,,,,431990,,
2/13/2022,65,1778.909952,3482.883801,29,29,15.53560162,76.87828827,15.53588772,76.88134003,0.491761816,1.321593642,0.251177877,5643,,,,,,3687905,,
2/12/2022,65,1772.433988,3906.260181,29,29,15.53465748,76.87747955,15.53587437,76.8813858,0.516413235,3.13856101,0.122288868,5958,,,,,,3582070,,
2/11/2022,12,1564.715812,394.4736547,1,1,,,,,0.570462191,1.186250687,0.301413447,846,,,,,,187385,,
2/10/2022,7,1597.493038,347.5897209,,,,,,,0.404408609,1.254315257,0.261225015,830,,,,,,723053,,
2/9/2022,7,1580.003677,239.3222985,,,,,,,0.378389053,0.576570809,0.251177877,535,,,,,,437229,,
2/8/2022,5,1574.555399,185.670701,,,,,,,0.36836063,0.81052357,0.271272093,415,,,,,,348190,,
2/7/2022,8,1584.557368,395.6106328,,,,,,,0.523258392,1.041858673,0.246554986,753,,,,,,511650,,
2/6/2022,54,1721.734826,2451.505828,18,18,15.53467464,76.87747955,15.53766441,76.88202667,0.449200908,1.988110781,0.083474226,4871,,,,,,2753507,,
2/5/2022,19,1583.323459,744.7955164,,,,,,,0.461067409,1.139168382,0.251177877,1611,,,,,,491484,,
2/4/2022,20,1608.021064,1016.95243,7,7,15.53532696,76.87696075,15.5355444,76.87747192,0.424122733,1.213248014,0.300212651,1808,,,,,,895113,,
2/3/2022,14,1636.810767,746.5906248,5,5,,,,,0.420866552,1.260197043,0.271272093,1407,,,,,,1365613,,
2/2/2022,18,1587.047542,632.2713298,,,,,,,0.398634825,1.014038682,0.249454647,1218,,,,,,552347,,
2/1/2022,11,1575.46586,427.4445285,,,,,,,0.437132529,0.721948504,0.26439777,939,,,,,,363069,,
1/31/2022,13,1595.256917,479.8502536,,,,,,,0.37819528,0.758845568,0.251177877,1098,,,,,,686510,,
1/30/2022,144,1900.067099,6642.099849,40,40,15.53559685,76.87828064,15.69363403,76.89605713,0.569142158,1.328853607,0.210638136,11766,,,,,,5667944,,
1/29/2022,38,1693.854367,1366.93857,9,9,15.53437233,76.877388,15.53572083,76.88148499,0.465680199,2.063720226,0.251177877,3610,,,,,,2297861,,
1/28/2022,8,1577.195678,343.6113627,,,,,,,0.40932912,0.81375128,0.251177877,710,,,,,,391340,,
1/27/2022,3,1559.293101,158.5434883,,,,,,,0.40614148,0.71200037,0.261225015,423,,,,,,98762,,
1/26/2022,46,1712.423785,2587.907674,14,14,15.53559971,76.87828064,15.53583622,76.88117981,0.437932609,1.207676053,0.251177877,4508,,,,,,2601339,,
1/25/2022,6,1577.518067,233.9176173,,,,,,,0.537205335,0.82360667,0.301413476,540,,,,,,396608,,
1/24/2022,7,1577.569962,442.9693608,1,1,,,,,0.448847817,1.287283063,0.281319231,879,,,,,,397456,,
1/23/2022,45,1670.741738,2369.314895,18,18,15.53560543,76.87811279,15.53938675,76.8822937,0.490135079,1.457113743,0.251177877,4174,,,,,,1920139,,
1/22/2022,41,1708.967264,2086.391493,14,14,15.53536224,76.87739563,15.53569317,76.87849426,0.439795684,1.235432148,0.261225015,3642,,,,,,2544849,,
1/21/2022,12,1594.323286,498.1448088,,,,,,,0.357738119,1.129423261,0.251177877,1119,,,,,,671251,,
1/20/2022,36,1675.609223,1551.717664,16,16,15.53464127,76.88038635,15.53583622,76.88159943,0.482956129,1.271106243,0.263703853,3331,,,,,,1999687,,
1/19/2022,9,1570.138291,287.5484573,,,,,,,0.54441252,0.747924268,0.281319231,581,,,,,,276004,,
1/18/2022,11,1572.773298,340.0313379,,,,,,,0.389742837,0.62760067,0.251177877,732,,,,,,319066,,
1/17/2022,30,1619.869038,1195.11957,6,6,,,,,0.47674589,1.295689106,0.281319231,2108,,,,,,1088740,,
1/16/2022,33,1674.548364,1947.720685,7,7,15.534729,76.88114929,15.53588772,76.88165283,0.436488077,1.196602583,0.271272093,3347,,,,,,1982349,,
1/15/2022,27,1624.935746,1607.677548,9,9,15.53520679,76.87731934,15.53586864,76.88157654,0.444361292,1.265917778,0.261225015,2957,,,,,,1171543,,
1/14/2022,39,1686.424967,1916.406185,,,15.53529358,76.87876129,15.53529358,76.87876129,0.442477743,1.229871273,0.261225015,3406,,,,,,2176447,,
1/13/2022,38,1653.553433,1672.312922,11,11,15.53449345,76.87828064,15.53559589,76.88180542,0.439756714,1.27414465,0.244108915,3318,,,,,,1639236,,
1/12/2022,4,1561.208887,160.9547969,,,,,,,0.426117321,0.685030639,0.251177877,434,,,,,,130072,,
1/11/2022,9,1595.857231,511.0770675,2,2,,,,,0.391309864,1.272962809,0.271272093,964,,,,,,696321,,
1/10/2022,37,1688.983628,1555.761244,30,30,,,,,0.483468418,1.209568381,0.251177877,2531,,,,851834,,1308422,,
1/9/2022,46,1708.364502,2441.457839,11,11,15.53471088,76.88134766,15.53583527,76.8813858,0.513956323,1.262281895,0.261225015,4304,,,,,,2534999,,
1/8/2022,37,1701.714786,2020.614602,14,14,15.53553104,76.87768555,15.53567791,76.878479,0.511632214,1.258118033,0.251177877,3560,,,,,,2426324,,
1/7/2022,36,1688.353703,1821.514992,8,8,15.53471184,76.88134766,15.53617096,76.88179779,0.481106796,1.127650619,0.250482112,3181,,,,,,2207966,,
1/6/2022,7,1556.954975,298.9059024,,,,,,,0.408647839,1.142926097,0.251177877,716,,,,,,60550,,
1/5/2022,8,1556.137459,225.0310931,,,,,,,0.443163329,0.682356775,0.271272093,560,,,,,,47190,,
1/4/2022,28,1652.911562,1562.484484,13,13,15.53466606,76.88110352,15.53588581,76.8813858,0.32395185,1.212438107,0.251177877,2466,,,,,,1628744,,
1/3/2022,11,1574.552,396.0592608,,,,,,,0.455674182,0.835242152,0.251177877,865,,,,,,348133,,
1/2/2022,70,1787.100678,3748.182674,12,12,15.53466034,76.87805939,15.5358429,76.88150024,0.402379005,1.494247437,0.251177877,6118,,,,,,3821764,,
1/1/2022,31,1639.159305,1589.734969,8,8,,,,,0.545029784,3.860267639,0.281319231,2774,,,,,,1403995,,
12/31/2021,47,1696.313174,2698.919815,17,17,15.53586006,76.88113403,15.53598976,76.88126373,0.419314831,1.225017309,0.253111392,4572,,,,,,2338046,,
12/30/2021,40,1704.528983,2347.958771,17,17,15.53466606,76.88110352,15.53587246,76.88139343,0.453874739,1.320355773,0.251177877,3969,,,,,,2472315,,
12/29/2021,25,1655.870138,1509.317532,7,7,15.5346384,76.88123322,15.53586006,76.88175201,0.539283106,1.271133184,0.252525091,2658,,,,,,1677096,,
12/28/2021,41,1682.771123,1975.53125,12,12,15.5346241,76.88108826,15.53586006,76.88152313,1.160536829,5.146399021,0.247684896,3252,,,,,,2116732,,
12/27/2021,56,1729.806065,3226.676446,24,24,15.53536701,76.87714386,15.53585339,76.881073,0.540995642,1.281080246,0.251177877,5310,,,,,,2885413,,
12/26/2021,100,1865.327067,5956.927971,57,57,15.53461933,76.88117218,15.53585339,76.88143921,0.54983279,1.299910307,0.261665285,9403,,,,,,5100197,,
12/25/2021,78,1814.830265,4209.922173,13,13,15.53564262,76.87828064,15.53585434,76.88129425,0.577887924,1.334719777,0.24850525,6933,,,,,,4274939,,
12/24/2021,17,1609.469243,621.500735,,,,,,,0.614563415,4.167030811,0.281319231,1216,,,,,,782960,60103,
12/23/2021,41,1681.448491,1596.402022,,,15.5346241,76.87828064,15.53586006,76.88153839,0.47634364,1.1533463,0.027358958,3274,,,,,,2095116,,
12/22/2021,41,1694.080511,1909.706492,8,8,15.534482,76.87828064,15.53584957,76.88154602,0.401749536,1.307536006,0.048857797,3575,,,,,,2301559,,
12/21/2021,41,1701.137963,1939.360421,4,4,15.53439426,76.87688446,15.5360117,76.88150787,0.581994021,1.293164492,0.251177877,3596,,,,,,2416897,,
12/20/2021,23,1645.254553,1309.922832,6,6,,,,,0.353999081,1.239315748,0.266910344,2277,,,,,,1193020,137443,
12/19/2021,69,1696.761824,3420.276987,24,24,15.53426743,76.87702179,15.53585815,76.88170624,0.674132943,2.691245079,0.251177877,5253,,,,,,2345379,,
12/18/2021,86,1682.541027,5423.10443,59,55,,,,,0.445580212,2.024210691,0.251177877,8401,,,,,,2112970,,
12/17/2021,46,1593.501103,2352.542762,2,2,,,,,0.390506677,1.108181,0.251177877,3990,,,,,,657814,,
12/16/2021,8,1558.849922,384.6035962,,,,,,,0.367003399,0.754023314,0.251177877,890,,,,,,91520,,
12/15/2021,9,1579.264258,334.3191085,,,,,,,0.476987929,0.738909423,0.253593057,724,,,,,,425145,,
12/14/2021,7,1566.355292,309.8982816,,,,,,,0.714624196,1.756225824,0.251177877,696,,,,,,214177,,
12/13/2021,28,1597.931624,1127.529015,3,3,15.53439903,76.87693024,15.53439903,76.87693787,0.420069833,1.28342545,0.251177877,2047,,,,,,730220,,
12/12/2021,83,1769.341571,4118.79103,29,29,15.57146072,76.88399506,15.57296848,76.88967896,0.54009107,1.766077638,0.249582008,7112,,,,,,3531530,,
12/11/2021,39,1691.442164,2166.473176,14,14,15.53462124,76.87801361,15.53581715,76.88139343,0.47637313,1.356200099,0.251177877,3581,,,,,,2258440,,
12/10/2021,42,1681.180818,2483.538291,15,15,,,,,0.432647708,1.168018699,0.261225015,4130,,,,,,2090742,,
12/9/2021,35,1687.316264,1901.989182,12,12,15.53558064,76.87801361,15.53581524,76.88108063,0.475331994,1.390670419,0.301413476,3125,,,,,,2191012,,
12/8/2021,34,1665.235278,1826.502643,10,10,15.5343256,76.88115692,15.53586292,76.88156891,0.468611273,1.366624117,0.301413447,3030,,,,,,1830147,,
12/7/2021,18,1575.327612,599.779124,,,,,,,0.476560168,1.145901799,0.271272093,1175,,,,,,360810,,
12/6/2021,24,1635.804286,1621.492732,15,15,,,,,0.347269965,1.250226855,0.251177877,2683,,,,,,1349163,,
12/5/2021,113,1886.303936,5917.882078,39,39,15.53440666,76.88111115,15.53586864,76.88150024,0.652774924,1.339569807,0.251177877,9447,,,,,,5443017,,
12/4/2021,71,1776.440948,2608.075085,33,33,15.53560162,76.87804413,15.53560925,76.87828064,0.437382038,1.248634934,0.271272093,4473,,,,1217122,,2347552,,
12/3/2021,29,1643.886097,1364.973542,4,4,15.53558636,76.87801361,15.53577805,76.88117218,0.525961525,1.237216949,0.261225015,2642,,,,,,1481245,,
12/2/2021,29,1604.448737,1251.112853,8,8,,,,,0.424857438,1.225565076,0.262189865,2254,,,,,,836729,,
12/1/2021,27,1638.002412,1390.647875,13,13,15.53577423,76.88116455,15.53587151,76.8812561,0.389487548,1.242468119,0.271272093,2315,,,,,,1385087,,
11/30/2021,4,1562.428118,122.3738718,,,,,,,0.406138651,0.619554996,0.301413476,392,,,,,,149996,,
11/29/2021,7,1553.250016,323.8353313,,,,,,,0.435428543,0.756053865,0.271272093,832,,,,,,,,
11/28/2021,51,1698.685716,2632.936759,26,26,,,,,0.452028201,1.29358542,0.271272093,4263,,,,,,2376820,,
11/27/2021,67,1788.629813,3376.974687,22,22,15.53457069,76.87766266,15.53587151,76.88134766,0.559758309,2.861501217,0.255435169,5085,,,,668859,,3132349,,
11/26/2021,36,1676.07001,1829.998475,6,6,15.53560162,76.87828064,15.53577995,76.88121796,0.454467516,1.299927711,0.288801581,3222,,,,,,2007218,,
11/25/2021,20,1617.837986,1021.370143,6,6,,,,,0.608179148,1.2811234,0.271272093,1819,,,,,,1055547,,
11/24/2021,10,1568.607906,337.7567422,,,,,,,0.403028194,0.69633472,0.251177877,677,,,,,,250991,,
11/23/2021,30,1637.062883,1646.089162,13,13,15.53462124,76.88124084,15.53580856,76.88139343,0.492533081,1.329660654,0.251177877,2797,,,,,,1369734,,
11/22/2021,29,1639.414974,1711.151053,9,8,15.53560162,76.87825775,15.53577232,76.87878418,0.355469236,1.801340461,0.261225015,2865,,,,,,1408175,,
11/21/2021,6,1584.823905,289.9150338,,,,,,,0.433997127,0.665014803,0.251177877,771,,,,,,516005,,
11/20/2021,21,1602.057235,896.9507248,3,3,,,,,1.337707277,5.842023373,0.301413447,1606,,,,,,797645,,
11/19/2021,7,1553.249976,297.2679498,,,,,,,0.355456661,0.796502948,0.285990417,698,,,,,,,,
11/18/2021,4,1559.33285,282.9387679,,,,,,,0.408330716,0.686312377,0.251177877,677,,,,,,99411,,
11/17/2021,7,1572.632019,312.0341029,,,,,,,0.376329587,0.693669081,0.260802746,717,,,,,,316755,,
11/16/2021,39,1680.145117,2076.130724,8,8,,,,,0.328358755,1.33110249,0.261225015,3390,,,,,,2073816,,
11/15/2021,53,1705.465482,2474.170865,5,5,15.53558731,76.87801361,15.53581715,76.88124847,0.403406008,1.295693517,0.24991025,4424,,,,,,2487618,,
11/14/2021,34,1648.155991,1751.986124,14,14,15.53577137,76.8811264,15.53577137,76.8811264,0.417478356,1.264415979,0.251177877,2962,,,,,,1551025,,
11/13/2021,53,1720.328532,2927.189762,24,24,,,,,0.559560155,1.287949443,0.271272093,4830,,,,,,2730523,,
11/12/2021,3,1557.323299,130.2106209,,,,,,,0.417270562,0.625575185,0.291366339,402,,,,,,66570,,
11/11/2021,6,1568.470017,305.3146564,,,,,,,0.40444588,0.914130032,0.251849502,717,,,,,,248738,,
11/10/2021,4,1570.368569,220.6346674,,,,,,,0.368185845,0.626313746,0.301413447,615,,,,,,279766,,
11/9/2021,11,1575.14862,423.2111521,,,,,,,0.467844168,0.778059483,0.251177877,920,,,,,,357884,,
11/8/2021,35,1633.398866,1895.075182,10,10,,,,,0.414745027,1.151892185,0.261225015,3251,,,,,,1309854,,
11/7/2021,48,1718.698808,1864.608678,17,17,15.5399332,76.86422729,15.5399332,76.86422729,0.443741819,1.279387951,0.261225015,3290,,,,764365,,1887474,,
11/6/2021,92,1869.484054,6011.449512,63,63,15.53559971,76.87828064,15.53770828,76.88201904,0.434378594,1.334719539,0.286640525,9205,,,,,,5168133,,
11/5/2021,42,1687.378256,2090.750057,12,12,15.53465748,76.87828064,15.53583622,76.8814621,0.412398589,1.213032007,0.251177877,3501,,,,,,2192025,,
11/4/2021,13,1591.278919,590.8049412,,,,,,,0.32088327,0.724035859,0.251177877,1321,,,,,,621498,,
11/3/2021,5,1559.605472,239.3489304,,,,,,,0.270890587,0.727995157,0.251177877,597,,,,,,103867,,
11/2/2021,7,1556.934412,236.4145865,,,,,,,0.39114256,0.781418264,0.291366339,604,,,,,,60214,,
11/1/2021,39,1667.983538,1747.070253,12,12,,,,,0.43383604,1.250791073,0.251177877,3003,,,,,,1875061,,
10/31/2021,23,1612.738157,1207.993672,7,7,,,,,0.376292719,1.306915641,0.251177877,2204,,,,,,972201,,
10/30/2021,26,1629.240117,1222.626004,6,6,,,,,0.394711111,1.305685163,0.251177877,2223,,,,,,1241888,,
10/29/2021,27,1640.105461,1627.93375,14,14,,,,,0.373167917,1.571656466,0.261225015,2723,,,,,,1419458,,
10/28/2021,28,1607.180666,1036.343399,,,,,,,0.365216194,1.210108638,0.263976753,1832,,,,,,881375,,
10/27/2021,4,1553.250019,195.4684505,,,,,,,0.409013124,0.713404715,0.291366339,540,,,,,,,,
10/26/2021,6,1573.616405,229.6770718,,,,,,,0.45943459,0.810251355,0.301413447,620,,,,,,332844,,
10/25/2021,12,1577.634668,533.7912136,,,,,,,0.426137136,1.238431692,0.251177877,1044,,,,,,398513,,
10/24/2021,24,1637.30824,1262.330925,9,9,,,,,0.791313511,6.495454788,0.261225015,2400,,,,,,1373745,,
10/23/2021,33,1631.67178,1850.214057,14,14,,,,,0.42892263,1.316164851,0.251177877,3180,,,,,,1281630,,
10/22/2021,19,1589.682248,986.1029763,8,8,,,,,0.415449938,1.193035126,0.291366339,1705,,,,,,595404,,
10/21/2021,20,1630.449801,1077.456391,9,9,15.5352726,76.87800598,15.5360117,76.8812561,0.461683357,4.009306431,0.253491491,1891,,,,,,1261657,,
10/20/2021,4,1561.771192,193.6940854,,,,,,,0.417986123,0.973737538,0.291366339,624,,,,,,139261,,
10/19/2021,4,1576.12427,138.3539186,,,,,,,0.632732711,0.76920259,0.301413447,465,,,,,,236058,60967,
10/18/2021,39,1672.732566,2021.864754,12,12,,,,,0.415376393,1.36438489,0.251177877,3622,,,,,,1952674,,
10/17/2021,18,1585.006145,769.0641946,1,1,,,,,0.463406307,1.280067205,0.259094626,1677,,,,,,518985,,
10/16/2021,15,1601.862665,693.5973465,,,,,,,0.406384282,0.769771039,0.251177877,1567,,,,,,794465,,
10/15/2021,22,1601.429976,1203.213701,11,11,,,,,0.420118773,1.219761372,0.251177877,2084,,,,,,787394,,
10/14/2021,7,1601.151001,260.5982704,,,,,,,0.431096285,0.722646356,0.271272093,651,,,,,,782835,,
10/13/2021,14,1584.409868,443.7177038,,,,,,,0.417966983,1.183920383,0.251177877,964,,,,,,509240,,
10/12/2021,26,1594.341624,981.2502599,2,2,,,,,0.413569462,1.278646946,0.261225015,1989,,,,,,671552,,
10/11/2021,14,1590.585365,672.0750785,,,,,,,0.380630538,1.225847006,0.261225015,1521,,,,,,472802,60786,
10/10/2021,72,1798.325157,3690.190206,60,60,,,,,0.502460971,2.006919146,0.271272093,5632,,,,1091829,,2839024,,
10/9/2021,61,1771.264626,4242.906341,45,45,15.53462124,76.8813858,15.53462124,76.8813858,0.605235973,1.352699995,0.251177877,6491,,,,,,3426731,60284,
10/8/2021,11,1560.651847,428.0071356,,,,,,,0.617482438,0.979193151,0.261225015,919,,,,,,120968,,
10/7/2021,12,1563.814408,482.9162457,,,,,,,0.501215442,0.941569746,0.261225015,920,,,,,,172652,,
10/6/2021,3,1553.249971,173.0796725,,,,,,,0.470945688,0.719077885,0.261225015,424,,,,,,,,
10/5/2021,19,1602.423923,773.9279954,2,2,,,,,0.368050962,1.311056018,0.281319231,1364,,,,,,803637,,
10/4/2021,7,1574.687935,326.5010557,,,,,,,0.37815305,1.205605626,0.251177877,657,,,,,,350356,,
10/3/2021,28,1651.440813,1455.907941,11,11,15.5355835,76.87800598,15.53582954,76.88130188,0.422520156,1.202317715,0.251177877,2702,,,,,,1604710,,
